case_test, size, search_type,count,time,ids,right_answer
tests/469-test.txt,18,B&B BFS,3681,29.854,2 3 5 11 12 14 ,2 3 5 11 12 14 
tests/470-test.txt,8,Blind Search,2048,0.035,0 1 2 3 5 ,0 1 2 3 5 
tests/470-test.txt,8,Best-Fit Search,8,0.011,2 5 0 1 7 ,0 1 2 3 5 
tests/470-test.txt,8,B&B DFS,19,0.062,0 1 2 3 5 ,0 1 2 3 5 
tests/470-test.txt,8,B&B BFS,25,0.155,0 1 2 3 5 ,0 1 2 3 5 
tests/471-test.txt,20,Blind Search,20971520,206.528,0 3 5 6 10 18 ,0 3 5 6 10 18 
tests/471-test.txt,20,Best-Fit Search,20,0.027,10 5 3 0 18 6 ,0 3 5 6 10 18 
tests/471-test.txt,20,B&B DFS,33,0.232,0 3 5 6 10 18 ,0 3 5 6 10 18 
tests/471-test.txt,20,B&B BFS,6875,58.75,0 3 5 6 10 18 ,0 3 5 6 10 18 
tests/472-test.txt,15,Blind Search,491520,5.279,0 3 5 8 14 ,0 3 5 8 14 
tests/472-test.txt,15,Best-Fit Search,15,0.02,5 2 8 3 0 11 ,0 3 5 8 14 
tests/472-test.txt,15,B&B DFS,169,0.737,0 3 5 8 14 ,0 3 5 8 14 
tests/472-test.txt,15,B&B BFS,705,5.262,0 3 5 8 14 ,0 3 5 8 14 
tests/473-test.txt,14,Blind Search,229376,2.624,3 4 6 7 8 ,3 4 6 7 8 
tests/473-test.txt,14,Best-Fit Search,14,0.019,4 7 3 8 6 ,3 4 6 7 8 
tests/473-test.txt,14,B&B DFS,55,0.256,3 4 6 7 8 ,3 4 6 7 8 
tests/473-test.txt,14,B&B BFS,675,4.755,3 4 6 7 8 ,3 4 6 7 8 
tests/474-test.txt,17,Blind Search,2228224,23.307,3 5 8 13 15 ,3 5 8 13 15 
tests/474-test.txt,17,Best-Fit Search,17,0.023,8 5 15 3 13 ,3 5 8 13 15 
tests/474-test.txt,17,B&B DFS,31,0.188,3 5 8 13 15 ,3 5 8 13 15 
tests/474-test.txt,17,B&B BFS,2611,20.447,3 5 8 13 15 ,3 5 8 13 15 
tests/475-test.txt,12,Blind Search,49152,0.589,0 3 5 7 10 11 ,0 3 5 7 10 11 
tests/475-test.txt,12,Best-Fit Search,12,0.016,10 0 5 11 7 3 ,0 3 5 7 10 11 
tests/475-test.txt,12,B&B DFS,13,0.069,0 3 5 7 10 11 ,0 3 5 7 10 11 
tests/475-test.txt,12,B&B BFS,127,0.949,0 3 5 7 10 11 ,0 3 5 7 10 11 
tests/476-test.txt,21,Blind Search,44040192,426.56,9 10 11 13 14 16 ,9 10 11 13 14 16 
tests/476-test.txt,21,Best-Fit Search,21,0.029,10 16 11 13 19 14 ,9 10 11 13 14 16 
tests/476-test.txt,21,B&B DFS,259,1.865,9 10 11 13 14 16 ,9 10 11 13 14 16 
tests/476-test.txt,21,B&B BFS,18693,177.565,9 10 11 13 14 16 ,9 10 11 13 14 16 
tests/477-test.txt,8,Blind Search,2048,0.038,0 3 4 5 ,0 3 4 5 
tests/477-test.txt,8,Best-Fit Search,8,0.012,0 4 3 5 ,0 3 4 5 
tests/477-test.txt,8,B&B DFS,13,0.049,0 3 4 5 ,0 3 4 5 
tests/477-test.txt,8,B&B BFS,31,0.181,0 3 4 5 ,0 3 4 5 
tests/478-test.txt,21,Blind Search,44040192,425.135,0 6 11 14 15 19 ,0 6 11 14 15 19 
tests/478-test.txt,21,Best-Fit Search,21,0.029,6 19 14 0 11 15 ,0 6 11 14 15 19 
tests/478-test.txt,21,B&B DFS,33,0.258,0 6 11 14 15 19 ,0 6 11 14 15 19 
tests/478-test.txt,21,B&B BFS,8361,75.721,0 6 11 14 15 19 ,0 6 11 14 15 19 
tests/479-test.txt,27,Blind Search,-671088640,33143.5,2 3 7 10 13 17 18 19 ,2 3 7 10 13 17 18 19 
tests/479-test.txt,27,Best-Fit Search,27,0.038,7 2 3 18 17 10 13 19 ,2 3 7 10 13 17 18 19 
tests/479-test.txt,27,B&B DFS,45,0.421,2 3 7 10 13 17 18 19 ,2 3 7 10 13 17 18 19 
tests/479-test.txt,27,B&B BFS,106417,1195.63,2 3 7 10 13 17 18 19 ,2 3 7 10 13 17 18 19 
tests/480-test.txt,13,Blind Search,106496,1.265,4 5 11 ,4 5 11 
tests/480-test.txt,13,Best-Fit Search,13,0.016,4 5 11 ,4 5 11 
tests/480-test.txt,13,B&B DFS,23,0.11,4 5 11 ,4 5 11 
tests/480-test.txt,13,B&B BFS,239,1.526,4 5 11 ,4 5 11 
tests/481-test.txt,27,Blind Search,-671088640,33149.1,2 10 12 18 22 26 ,2 10 12 18 22 26 
tests/481-test.txt,27,Best-Fit Search,27,0.044,2 12 26 18 10 22 ,2 10 12 18 22 26 
tests/481-test.txt,27,B&B DFS,89,0.915,2 10 12 18 22 26 ,2 10 12 18 22 26 
tests/481-test.txt,27,B&B BFS,45481,470.179,2 10 12 18 22 26 ,2 10 12 18 22 26 
tests/482-test.txt,14,Blind Search,229376,2.581,,
tests/482-test.txt,14,Best-Fit Search,14,0.016,,
tests/482-test.txt,14,B&B DFS,29,0.087,,
tests/482-test.txt,14,B&B BFS,29,0.175,,
tests/483-test.txt,12,Blind Search,49152,0.583,0 5 7 ,0 5 7 
tests/483-test.txt,12,Best-Fit Search,12,0.016,7 0 5 ,0 5 7 
tests/483-test.txt,12,B&B DFS,59,0.224,0 5 7 ,0 5 7 
tests/483-test.txt,12,B&B BFS,237,1.418,0 5 7 ,0 5 7 
tests/484-test.txt,11,Blind Search,22528,0.393,6 9 ,6 9 
tests/484-test.txt,11,Best-Fit Search,11,0.02,9 6 ,6 9 
tests/484-test.txt,11,B&B DFS,19,0.094,6 9 ,6 9 
tests/484-test.txt,11,B&B BFS,49,0.383,6 9 ,6 9 
tests/485-test.txt,19,Blind Search,9961472,101.083,1 3 13 17 ,1 3 13 17 
tests/485-test.txt,19,Best-Fit Search,19,0.027,17 1 3 10 16 ,1 3 13 17 
tests/485-test.txt,19,B&B DFS,131,0.798,1 3 13 17 ,1 3 13 17 
tests/485-test.txt,19,B&B BFS,1701,13.598,1 3 13 17 ,1 3 13 17 
tests/486-test.txt,19,Blind Search,9961472,101.048,1 9 ,1 9 
tests/486-test.txt,19,Best-Fit Search,19,0.025,9 1 ,1 9 
tests/486-test.txt,19,B&B DFS,43,0.26,1 9 ,1 9 
tests/486-test.txt,19,B&B BFS,409,3.231,1 9 ,1 9 
tests/487-test.txt,27,Blind Search,-671088640,33147.5,,
tests/487-test.txt,27,Best-Fit Search,27,0.041,,
tests/487-test.txt,27,B&B DFS,55,0.302,,
tests/487-test.txt,27,B&B BFS,55,0.546,,
tests/488-test.txt,22,Blind Search,92274688,882.806,,
tests/488-test.txt,22,Best-Fit Search,22,0.029,,
tests/488-test.txt,22,B&B DFS,45,0.21,,
tests/488-test.txt,22,B&B BFS,45,0.389,,
tests/489-test.txt,23,Blind Search,192937984,1826.65,0 1 2 4 13 15 18 19 ,0 1 2 4 13 15 18 19 
tests/489-test.txt,23,Best-Fit Search,23,0.033,0 19 2 4 13 1 14 15 7 ,0 1 2 4 13 15 18 19 
tests/489-test.txt,23,B&B DFS,189,1.433,0 1 2 4 13 15 18 19 ,0 1 2 4 13 15 18 19 
tests/489-test.txt,23,B&B BFS,21517,230.074,0 1 2 4 13 15 18 19 ,0 1 2 4 13 15 18 19 
tests/490-test.txt,11,Blind Search,22528,0.295,0 1 2 5 8 ,0 1 2 5 8 
tests/490-test.txt,11,Best-Fit Search,11,0.015,0 1 8 5 10 ,0 1 2 5 8 
tests/490-test.txt,11,B&B DFS,27,0.106,0 1 2 5 8 ,0 1 2 5 8 
tests/490-test.txt,11,B&B BFS,125,0.804,0 1 2 5 8 ,0 1 2 5 8 
tests/491-test.txt,18,Blind Search,4718592,49.142,,
tests/491-test.txt,18,Best-Fit Search,18,0.023,,
tests/491-test.txt,18,B&B DFS,37,0.147,,
tests/491-test.txt,18,B&B BFS,37,0.276,,
tests/492-test.txt,11,Blind Search,22528,0.303,0 5 8 10 ,0 5 8 10 
tests/492-test.txt,11,Best-Fit Search,11,0.014,0 8 10 5 ,0 5 8 10 
tests/492-test.txt,11,B&B DFS,15,0.066,0 5 8 10 ,0 5 8 10 
tests/492-test.txt,11,B&B BFS,197,1.198,0 5 8 10 ,0 5 8 10 
tests/493-test.txt,9,Blind Search,4608,0.07,0 1 2 3 7 ,0 1 2 3 7 
tests/493-test.txt,9,Best-Fit Search,9,0.014,3 7 2 0 1 ,0 1 2 3 7 
tests/493-test.txt,9,B&B DFS,19,0.073,0 1 2 3 7 ,0 1 2 3 7 
tests/493-test.txt,9,B&B BFS,35,0.254,0 1 2 3 7 ,0 1 2 3 7 
tests/494-test.txt,11,Blind Search,22528,0.398,2 3 5 ,2 3 5 
tests/494-test.txt,11,Best-Fit Search,11,0.021,8 2 3 ,2 3 5 
tests/494-test.txt,11,B&B DFS,93,0.461,2 3 5 ,2 3 5 
tests/494-test.txt,11,B&B BFS,325,2.951,2 3 5 ,2 3 5 
tests/495-test.txt,18,Blind Search,4718592,49.758,1 11 17 ,1 11 17 
tests/495-test.txt,18,Best-Fit Search,18,0.024,17 14 11 2 ,1 11 17 
tests/495-test.txt,18,B&B DFS,79,0.472,1 11 17 ,1 11 17 
tests/495-test.txt,18,B&B BFS,2193,17.752,1 11 17 ,1 11 17 
tests/496-test.txt,18,Blind Search,4718592,49.531,0 16 ,0 16 
tests/496-test.txt,18,Best-Fit Search,18,0.024,11 0 ,0 16 
tests/496-test.txt,18,B&B DFS,69,0.311,0 16 ,0 16 
tests/496-test.txt,18,B&B BFS,173,1.291,0 16 ,0 16 
tests/497-test.txt,12,Blind Search,49152,0.628,0 2 11 ,0 2 11 
tests/497-test.txt,12,Best-Fit Search,12,0.015,2 0 11 ,0 2 11 
tests/497-test.txt,12,B&B DFS,19,0.083,0 2 11 ,0 2 11 
tests/497-test.txt,12,B&B BFS,267,1.649,0 2 11 ,0 2 11 
tests/498-test.txt,13,Blind Search,106496,1.338,0 2 4 5 7 12 ,0 2 4 5 7 12 
tests/498-test.txt,13,Best-Fit Search,13,0.023,0 12 5 4 7 2 ,0 2 4 5 7 12 
tests/498-test.txt,13,B&B DFS,15,0.107,0 2 4 5 7 12 ,0 2 4 5 7 12 
tests/498-test.txt,13,B&B BFS,239,2.45,0 2 4 5 7 12 ,0 2 4 5 7 12 
tests/499-test.txt,14,Blind Search,229376,2.98,0 2 4 8 13 ,0 2 4 8 13 
tests/499-test.txt,14,Best-Fit Search,14,0.02,0 2 8 12 4 ,0 2 4 8 13 
tests/499-test.txt,14,B&B DFS,113,0.525,0 2 4 8 13 ,0 2 4 8 13 
tests/499-test.txt,14,B&B BFS,603,4.222,0 2 4 8 13 ,0 2 4 8 13 
tests/500-test.txt,24,Blind Search,402653184,3770.91,8 9 10 11 19 ,8 9 10 11 19 
tests/500-test.txt,24,Best-Fit Search,24,0.035,9 8 23 19 1 ,8 9 10 11 19 
tests/500-test.txt,24,B&B DFS,171,1.361,8 9 10 11 19 ,8 9 10 11 19 
tests/500-test.txt,24,B&B BFS,13019,124.432,8 9 10 11 19 ,8 9 10 11 19 
tests/501-test.txt,10,Blind Search,10240,0.14,0 1 3 9 ,0 1 3 9 
tests/501-test.txt,10,Best-Fit Search,10,0.014,0 3 1 4 ,0 1 3 9 
tests/501-test.txt,10,B&B DFS,27,0.099,0 1 3 9 ,0 1 3 9 
tests/501-test.txt,10,B&B BFS,113,0.698,0 1 3 9 ,0 1 3 9 
tests/502-test.txt,25,Blind Search,838860800,7822.96,9 11 17 21 22 23 ,9 11 17 21 22 23 
tests/502-test.txt,25,Best-Fit Search,25,0.036,11 22 9 23 21 17 ,9 11 17 21 22 23 
tests/502-test.txt,25,B&B DFS,47,0.426,9 11 17 21 22 23 ,9 11 17 21 22 23 
tests/502-test.txt,25,B&B BFS,33311,326.982,9 11 17 21 22 23 ,9 11 17 21 22 23 
tests/503-test.txt,10,Blind Search,10240,0.131,0 8 ,0 8 
tests/503-test.txt,10,Best-Fit Search,10,0.013,8 0 ,0 8 
tests/503-test.txt,10,B&B DFS,17,0.056,0 8 ,0 8 
tests/503-test.txt,10,B&B BFS,75,0.4,0 8 ,0 8 
tests/504-test.txt,18,Blind Search,4718592,51.416,1 3 6 8 13 14 ,1 3 6 8 13 14 
tests/504-test.txt,18,Best-Fit Search,18,0.027,3 14 8 1 13 6 ,1 3 6 8 13 14 
tests/504-test.txt,18,B&B DFS,35,0.234,1 3 6 8 13 14 ,1 3 6 8 13 14 
tests/504-test.txt,18,B&B BFS,3125,26.123,1 3 6 8 13 14 ,1 3 6 8 13 14 
tests/505-test.txt,26,Blind Search,1744830464,16096.8,,
tests/505-test.txt,26,Best-Fit Search,26,0.036,,
tests/505-test.txt,26,B&B DFS,53,0.276,,
tests/505-test.txt,26,B&B BFS,53,0.514,,
tests/506-test.txt,12,Blind Search,49152,0.606,1 3 5 8 ,1 3 5 8 
tests/506-test.txt,12,Best-Fit Search,12,0.016,3 1 8 5 ,1 3 5 8 
tests/506-test.txt,12,B&B DFS,17,0.078,1 3 5 8 ,1 3 5 8 
tests/506-test.txt,12,B&B BFS,357,2.318,1 3 5 8 ,1 3 5 8 
tests/507-test.txt,19,Blind Search,9961472,99.674,1 7 18 ,1 7 18 
tests/507-test.txt,19,Best-Fit Search,19,0.025,18 4 1 ,1 7 18 
tests/507-test.txt,19,B&B DFS,121,0.618,1 7 18 ,1 7 18 
tests/507-test.txt,19,B&B BFS,1383,10.666,1 7 18 ,1 7 18 
tests/508-test.txt,14,Blind Search,229376,2.551,1 3 7 9 13 ,1 3 7 9 13 
tests/508-test.txt,14,Best-Fit Search,14,0.018,3 13 7 2 6 ,1 3 7 9 13 
tests/508-test.txt,14,B&B DFS,61,0.307,1 3 7 9 13 ,1 3 7 9 13 
tests/508-test.txt,14,B&B BFS,547,3.982,1 3 7 9 13 ,1 3 7 9 13 
tests/509-test.txt,20,Blind Search,20971520,207.907,6 8 11 12 ,6 8 11 12 
tests/509-test.txt,20,Best-Fit Search,20,0.028,6 12 8 10 ,6 8 11 12 
tests/509-test.txt,20,B&B DFS,179,1.236,6 8 11 12 ,6 8 11 12 
tests/509-test.txt,20,B&B BFS,4735,39.765,6 8 11 12 ,6 8 11 12 
tests/510-test.txt,26,Blind Search,1744830464,16075.8,,
tests/510-test.txt,26,Best-Fit Search,26,0.039,,
tests/510-test.txt,26,B&B DFS,53,0.272,,
tests/510-test.txt,26,B&B BFS,53,0.528,,
tests/511-test.txt,20,Blind Search,20971520,205.406,6 7 ,6 7 
tests/511-test.txt,20,Best-Fit Search,20,0.025,7 6 ,6 7 
tests/511-test.txt,20,B&B DFS,37,0.227,6 7 ,6 7 
tests/511-test.txt,20,B&B BFS,265,2.11,6 7 ,6 7 
tests/512-test.txt,11,Blind Search,22528,0.288,2 8 9 10 ,2 8 9 10 
tests/512-test.txt,11,Best-Fit Search,11,0.016,9 10 8 2 ,2 8 9 10 
tests/512-test.txt,11,B&B DFS,15,0.072,2 8 9 10 ,2 8 9 10 
tests/512-test.txt,11,B&B BFS,187,1.188,2 8 9 10 ,2 8 9 10 
tests/513-test.txt,9,Blind Search,4608,0.065,0 8 ,0 8 
tests/513-test.txt,9,Best-Fit Search,9,0.012,4 8 ,0 8 
tests/513-test.txt,9,B&B DFS,51,0.142,0 8 ,0 8 
tests/513-test.txt,9,B&B BFS,101,0.553,0 8 ,0 8 
tests/514-test.txt,13,Blind Search,106496,1.686,2 7 ,2 7 
tests/514-test.txt,13,Best-Fit Search,13,0.022,2 7 ,2 7 
tests/514-test.txt,13,B&B DFS,33,0.159,2 7 ,2 7 
tests/514-test.txt,13,B&B BFS,99,0.855,2 7 ,2 7 
tests/515-test.txt,13,Blind Search,106496,1.249,7 ,7 
tests/515-test.txt,13,Best-Fit Search,13,0.015,7 ,7 
tests/515-test.txt,13,B&B DFS,35,0.135,7 ,7 
tests/515-test.txt,13,B&B BFS,153,0.904,7 ,7 
tests/516-test.txt,22,Blind Search,92274688,884.988,2 5 7 11 13 16 18 ,2 5 7 11 13 16 18 
tests/516-test.txt,22,Best-Fit Search,22,0.031,13 18 11 2 16 5 9 4 6 ,2 5 7 11 13 16 18 
tests/516-test.txt,22,B&B DFS,139,1.079,2 5 7 11 13 16 18 ,2 5 7 11 13 16 18 
tests/516-test.txt,22,B&B BFS,7863,77.201,2 5 7 11 13 16 18 ,2 5 7 11 13 16 18 
tests/517-test.txt,24,Blind Search,402653184,3770.98,4 6 7 10 16 22 ,4 6 7 10 16 22 
tests/517-test.txt,24,Best-Fit Search,24,0.034,6 10 4 16 22 7 ,4 6 7 10 16 22 
tests/517-test.txt,24,B&B DFS,143,1.155,4 6 7 10 16 22 ,4 6 7 10 16 22 
tests/517-test.txt,24,B&B BFS,18851,181.282,4 6 7 10 16 22 ,4 6 7 10 16 22 
tests/518-test.txt,16,Blind Search,1048576,11.044,1 2 3 5 6 9 10 14 ,1 2 3 5 6 9 10 14 
tests/518-test.txt,16,Best-Fit Search,16,0.02,9 10 5 2 6 7 1 14 ,1 2 3 5 6 9 10 14 
tests/518-test.txt,16,B&B DFS,179,0.961,1 2 3 5 6 9 10 14 ,1 2 3 5 6 9 10 14 
tests/518-test.txt,16,B&B BFS,581,5.26,1 2 3 5 6 9 10 14 ,1 2 3 5 6 9 10 14 
tests/519-test.txt,9,Blind Search,4608,0.067,3 ,3 
tests/519-test.txt,9,Best-Fit Search,9,0.012,3 ,3 
tests/519-test.txt,9,B&B DFS,19,0.069,3 ,3 
tests/519-test.txt,9,B&B BFS,31,0.157,3 ,3 
tests/520-test.txt,16,Blind Search,1048576,11.521,13 14 15 ,13 14 15 
tests/520-test.txt,16,Best-Fit Search,16,0.02,15 13 14 ,13 14 15 
tests/520-test.txt,16,B&B DFS,61,0.308,13 14 15 ,13 14 15 
tests/520-test.txt,16,B&B BFS,731,5.107,13 14 15 ,13 14 15 
tests/521-test.txt,19,Blind Search,9961472,99.01,4 6 ,4 6 
tests/521-test.txt,19,Best-Fit Search,19,0.026,6 11 ,4 6 
tests/521-test.txt,19,B&B DFS,321,1.492,4 6 ,4 6 
tests/521-test.txt,19,B&B BFS,1055,8.126,4 6 ,4 6 
tests/522-test.txt,8,Blind Search,2048,0.036,0 2 4 6 7 ,0 2 4 6 7 
tests/522-test.txt,8,Best-Fit Search,8,0.011,0 2 6 4 7 ,0 2 4 6 7 
tests/522-test.txt,8,B&B DFS,15,0.051,0 2 4 6 7 ,0 2 4 6 7 
tests/522-test.txt,8,B&B BFS,17,0.099,0 2 4 6 7 ,0 2 4 6 7 
tests/523-test.txt,10,Blind Search,10240,0.168,1 8 ,1 8 
tests/523-test.txt,10,Best-Fit Search,10,0.016,8 1 ,1 8 
tests/523-test.txt,10,B&B DFS,17,0.08,1 8 ,1 8 
tests/523-test.txt,10,B&B BFS,51,0.342,1 8 ,1 8 
tests/524-test.txt,26,Blind Search,1744830464,16096.1,5 20 ,5 20 
tests/524-test.txt,26,Best-Fit Search,26,0.036,20 5 ,5 20 
tests/524-test.txt,26,B&B DFS,53,0.381,5 20 ,5 20 
tests/524-test.txt,26,B&B BFS,417,3.907,5 20 ,5 20 
tests/525-test.txt,13,Blind Search,106496,1.278,1 2 5 ,1 2 5 
tests/525-test.txt,13,Best-Fit Search,13,0.016,2 5 0 ,1 2 5 
tests/525-test.txt,13,B&B DFS,53,0.209,1 2 5 ,1 2 5 
tests/525-test.txt,13,B&B BFS,349,2.196,1 2 5 ,1 2 5 
tests/526-test.txt,13,Blind Search,106496,1.189,0 1 2 3 6 9 11 ,0 1 2 3 6 9 11 
tests/526-test.txt,13,Best-Fit Search,13,0.018,0 2 6 9 11 12 ,0 1 2 3 6 9 11 
tests/526-test.txt,13,B&B DFS,39,0.19,0 1 2 3 6 9 11 ,0 1 2 3 6 9 11 
tests/526-test.txt,13,B&B BFS,255,2.111,0 1 2 3 6 9 11 ,0 1 2 3 6 9 11 
tests/527-test.txt,15,Blind Search,491520,5.553,1 5 10 12 ,1 5 10 12 
tests/527-test.txt,15,Best-Fit Search,15,0.03,12 1 3 10 ,1 5 10 12 
tests/527-test.txt,15,B&B DFS,71,0.359,1 5 10 12 ,1 5 10 12 
tests/527-test.txt,15,B&B BFS,1057,7.772,1 5 10 12 ,1 5 10 12 
tests/528-test.txt,14,Blind Search,229376,2.485,1 6 7 12 13 ,1 6 7 12 13 
tests/528-test.txt,14,Best-Fit Search,14,0.019,6 13 7 4 12 ,1 6 7 12 13 
tests/528-test.txt,14,B&B DFS,77,0.374,1 6 7 12 13 ,1 6 7 12 13 
tests/528-test.txt,14,B&B BFS,847,8.154,1 6 7 12 13 ,1 6 7 12 13 
tests/529-test.txt,24,Blind Search,402653184,3774.57,0 1 3 19 ,0 1 3 19 
tests/529-test.txt,24,Best-Fit Search,24,0.032,0 1 3 19 ,0 1 3 19 
tests/529-test.txt,24,B&B DFS,51,0.417,0 1 3 19 ,0 1 3 19 
tests/529-test.txt,24,B&B BFS,6769,65.059,0 1 3 19 ,0 1 3 19 
tests/530-test.txt,18,Blind Search,4718592,59.483,8 ,8 
tests/530-test.txt,18,Best-Fit Search,18,0.023,8 ,8 
tests/530-test.txt,18,B&B DFS,35,0.137,8 ,8 
tests/530-test.txt,18,B&B BFS,35,0.271,8 ,8 
tests/531-test.txt,8,Blind Search,2048,0.035,0 4 6 ,0 4 6 
tests/531-test.txt,8,Best-Fit Search,8,0.011,6 4 7 ,0 4 6 
tests/531-test.txt,8,B&B DFS,39,0.116,0 4 6 ,0 4 6 
tests/531-test.txt,8,B&B BFS,75,0.386,0 4 6 ,0 4 6 
tests/532-test.txt,8,Blind Search,2048,0.041,0 1 2 3 5 ,0 1 2 3 5 
tests/532-test.txt,8,Best-Fit Search,8,0.013,5 0 2 3 1 ,0 1 2 3 5 
tests/532-test.txt,8,B&B DFS,7,0.033,0 1 2 3 5 ,0 1 2 3 5 
tests/532-test.txt,8,B&B BFS,15,0.112,0 1 2 3 5 ,0 1 2 3 5 
tests/533-test.txt,22,Blind Search,92274688,887.342,,
tests/533-test.txt,22,Best-Fit Search,22,0.031,,
tests/533-test.txt,22,B&B DFS,45,0.204,,
tests/533-test.txt,22,B&B BFS,45,0.383,,
tests/534-test.txt,19,Blind Search,9961472,102.609,2 9 10 12 16 ,2 9 10 12 16 
tests/534-test.txt,19,Best-Fit Search,19,0.025,10 12 9 2 4 8 ,2 9 10 12 16 
tests/534-test.txt,19,B&B DFS,119,0.782,2 9 10 12 16 ,2 9 10 12 16 
tests/534-test.txt,19,B&B BFS,5027,43.306,2 9 10 12 16 ,2 9 10 12 16 
tests/535-test.txt,12,Blind Search,49152,0.582,2 5 6 11 ,2 5 6 11 
tests/535-test.txt,12,Best-Fit Search,12,0.015,5 6 0 2 ,2 5 6 11 
tests/535-test.txt,12,B&B DFS,57,0.213,2 5 6 11 ,2 5 6 11 
tests/535-test.txt,12,B&B BFS,327,2.277,2 5 6 11 ,2 5 6 11 
tests/536-test.txt,13,Blind Search,106496,1.251,6 9 ,6 9 
tests/536-test.txt,13,Best-Fit Search,13,0.016,9 6 ,6 9 
tests/536-test.txt,13,B&B DFS,35,0.114,6 9 ,6 9 
tests/536-test.txt,13,B&B BFS,75,0.445,6 9 ,6 9 
tests/537-test.txt,24,Blind Search,402653184,3777.79,,
tests/537-test.txt,24,Best-Fit Search,24,0.033,,
tests/537-test.txt,24,B&B DFS,49,0.236,,
tests/537-test.txt,24,B&B BFS,49,0.433,,
tests/538-test.txt,14,Blind Search,229376,2.453,0 3 5 7 9 11 ,0 3 5 7 9 11 
tests/538-test.txt,14,Best-Fit Search,14,0.018,5 0 11 9 3 13 ,0 3 5 7 9 11 
tests/538-test.txt,14,B&B DFS,67,0.348,0 3 5 7 9 11 ,0 3 5 7 9 11 
tests/538-test.txt,14,B&B BFS,437,4.077,0 3 5 7 9 11 ,0 3 5 7 9 11 
tests/539-test.txt,15,Blind Search,491520,5.272,3 12 14 ,3 12 14 
tests/539-test.txt,15,Best-Fit Search,15,0.02,3 12 14 ,3 12 14 
tests/539-test.txt,15,B&B DFS,51,0.247,3 12 14 ,3 12 14 
tests/539-test.txt,15,B&B BFS,525,4.634,3 12 14 ,3 12 14 
tests/540-test.txt,8,Blind Search,2048,0.039,1 3 6 ,1 3 6 
tests/540-test.txt,8,Best-Fit Search,8,0.012,1 6 3 ,1 3 6 
tests/540-test.txt,8,B&B DFS,11,0.046,1 3 6 ,1 3 6 
tests/540-test.txt,8,B&B BFS,49,0.288,1 3 6 ,1 3 6 
tests/541-test.txt,11,Blind Search,22528,0.294,1 2 7 8 ,1 2 7 8 
tests/541-test.txt,11,Best-Fit Search,11,0.014,8 7 1 2 ,1 2 7 8 
tests/541-test.txt,11,B&B DFS,25,0.099,1 2 7 8 ,1 2 7 8 
tests/541-test.txt,11,B&B BFS,141,0.834,1 2 7 8 ,1 2 7 8 
tests/542-test.txt,27,Blind Search,-671088640,33157.7,0 3 12 23 ,0 3 12 23 
tests/542-test.txt,27,Best-Fit Search,27,0.038,0 12 23 3 ,0 3 12 23 
tests/542-test.txt,27,B&B DFS,71,0.606,0 3 12 23 ,0 3 12 23 
tests/542-test.txt,27,B&B BFS,11277,113.366,0 3 12 23 ,0 3 12 23 
tests/543-test.txt,20,Blind Search,20971520,207.959,13 15 ,13 15 
tests/543-test.txt,20,Best-Fit Search,20,0.027,13 15 ,13 15 
tests/543-test.txt,20,B&B DFS,41,0.216,13 15 ,13 15 
tests/543-test.txt,20,B&B BFS,185,1.469,13 15 ,13 15 
tests/544-test.txt,22,Blind Search,92274688,881.682,13 ,13 
tests/544-test.txt,22,Best-Fit Search,22,0.03,13 ,13 
tests/544-test.txt,22,B&B DFS,83,0.422,13 ,13 
tests/544-test.txt,22,B&B BFS,349,2.898,13 ,13 
tests/545-test.txt,8,Blind Search,2048,0.038,0 1 2 6 7 ,0 1 2 6 7 
tests/545-test.txt,8,Best-Fit Search,8,0.012,1 7 2 0 6 ,0 1 2 6 7 
tests/545-test.txt,8,B&B DFS,7,0.032,0 1 2 6 7 ,0 1 2 6 7 
tests/545-test.txt,8,B&B BFS,15,0.105,0 1 2 6 7 ,0 1 2 6 7 
tests/546-test.txt,10,Blind Search,10240,0.146,2 ,2 
tests/546-test.txt,10,Best-Fit Search,10,0.014,2 ,2 
tests/546-test.txt,10,B&B DFS,19,0.054,2 ,2 
tests/546-test.txt,10,B&B BFS,19,0.107,2 ,2 
tests/547-test.txt,26,Blind Search,1744830464,16078,2 8 10 11 15 24 ,2 8 10 11 15 24 
tests/547-test.txt,26,Best-Fit Search,26,0.036,10 15 8 2 24 11 ,2 8 10 11 15 24 
tests/547-test.txt,26,B&B DFS,67,0.606,2 8 10 11 15 24 ,2 8 10 11 15 24 
tests/547-test.txt,26,B&B BFS,71691,740.25,2 8 10 11 15 24 ,2 8 10 11 15 24 
tests/548-test.txt,27,Blind Search,-671088640,33169,4 11 16 21 ,4 11 16 21 
tests/548-test.txt,27,Best-Fit Search,27,0.038,16 4 21 11 ,4 11 16 21 
tests/548-test.txt,27,B&B DFS,87,0.803,4 11 16 21 ,4 11 16 21 
tests/548-test.txt,27,B&B BFS,6443,63.682,4 11 16 21 ,4 11 16 21 
tests/549-test.txt,24,Blind Search,402653184,3772.86,10 11 17 ,10 11 17 
tests/549-test.txt,24,Best-Fit Search,24,0.033,11 10 17 ,10 11 17 
tests/549-test.txt,24,B&B DFS,43,0.357,10 11 17 ,10 11 17 
tests/549-test.txt,24,B&B BFS,4919,44.416,10 11 17 ,10 11 17 
tests/550-test.txt,16,Blind Search,1048576,11.166,1 8 9 12 ,1 8 9 12 
